sample_id,category_name,masked_path,mask_fill,mask_dilation_pixels,artifact_model,artifact_runtime_seconds,artifact_label,artifact_score,artifact_parse_ok,artifact_rationale,artifact_raw_response
umbrella_132544_282492,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_132544_282492/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.208001136779785,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_238410_1829416,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_238410_1829416/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.134060859680176,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_16228_1425221,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_16228_1425221/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.076637029647827,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_500211_1425751,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_500211_1425751/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.9389612674713135,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
umbrella_530854_284596,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_530854_284596/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.014396905899048,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the umbrella is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the umbrella is no longer visibly present.""
}"
umbrella_289741_285880,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_289741_285880/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.900363922119141,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly filled with color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly filled with color.""
}"
umbrella_179174_1830214,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_179174_1830214/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.086014747619629,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_163257_282290,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_163257_282290/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.156651020050049,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
umbrella_222991_281667,umbrella,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/umbrella_222991_281667/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.127403020858765,clean_removal,0,True,"The image shows a pair of green boots, and there is no evidence of an umbrella or any object-shaped residual artifact.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The image shows a pair of green boots, and there is no evidence of an umbrella or any object-shaped residual artifact.""
}"
bottle_506310_86538,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_506310_86538/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.817419767379761,clean_removal,0,True,The bottle is completely removed and there are no residual shapes or artifacts left.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bottle is completely removed and there are no residual shapes or artifacts left.""
}"
bottle_474167_78755,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_474167_78755/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.140937805175781,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
bottle_293625_1483987,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_293625_1483987/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.98606014251709,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
bottle_108253_2096173,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_108253_2096173/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.821650743484497,clean_removal,0,True,The bottle is completely masked and there are no residual shapes or evidence of the object's presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bottle is completely masked and there are no residual shapes or evidence of the object's presence.""
}"
bottle_340697_2094250,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_340697_2094250/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.07366418838501,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area appears uniformly blurred without any discernible object.""
}"
bottle_287347_92761,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_287347_92761/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.010191917419434,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
bottle_422998_83028,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_422998_83028/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.893553256988525,clean_removal,0,True,The bottle is completely masked and there are no residual shapes or artifacts indicating its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bottle is completely masked and there are no residual shapes or artifacts indicating its presence.""
}"
bottle_554838_1867939,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_554838_1867939/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.864534616470337,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
bottle_473869_1869187,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_473869_1869187/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.016387939453125,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
bottle_132329_95919,bottle,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bottle_132329_95919/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.974070072174072,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
cup_239627_673697,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_239627_673697/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.985975027084351,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
cup_520871_670685,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_520871_670685/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.068704128265381,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
cup_2431_681708,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_2431_681708/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.016615867614746,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly gray without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly gray without any discernible object.""
}"
cup_368752_681157,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_368752_681157/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.007335901260376,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
cup_579655_2214995,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_579655_2214995/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.0012078285217285,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with blur.""
}"
cup_535253_1505250,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_535253_1505250/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.596481084823608,clean_removal,0,True,The cup is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The cup is completely masked and there are no residual shapes or evidence of its presence.""
}"
cup_192904_682842,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_192904_682842/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.9199419021606445,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
cup_54605_1506712,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_54605_1506712/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.778683185577393,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the cup is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the cup is no longer visibly present.""
}"
cup_277689_1880253,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_277689_1880253/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.00920295715332,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with a uniform color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with a uniform color.""
}"
cup_463283_1882094,cup,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cup_463283_1882094/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.773618221282959,clean_removal,0,True,"The cup is not visibly present, and there are no clear residual shapes or evidence of the cup's presence.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The cup is not visibly present, and there are no clear residual shapes or evidence of the cup's presence.""
}"
bowl_305609_710024,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_305609_710024/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.691150188446045,clean_removal,0,True,The bowl is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bowl is completely masked and there are no residual shapes or evidence of its presence.""
}"
bowl_397681_711502,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_397681_711502/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.82408595085144,clean_removal,0,True,"The bowl is not visibly present in the masked region, and there are no clear residual shapes or artifacts that suggest its presence.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bowl is not visibly present in the masked region, and there are no clear residual shapes or artifacts that suggest its presence.""
}"
bowl_452084_710019,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_452084_710019/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.215626001358032,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.""
}"
bowl_523100_716663,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_523100_716663/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.883068799972534,clean_removal,0,True,The bowl is not visibly present and there are no clear residual shapes or artifacts indicating its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The bowl is not visibly present and there are no clear residual shapes or artifacts indicating its presence.""
}"
bowl_322163_1899216,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_322163_1899216/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.014125108718872,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.""
}"
bowl_331817_1535266,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_331817_1535266/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.9144508838653564,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
bowl_275198_718346,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_275198_718346/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.993026971817017,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.""
}"
bowl_224807_1901186,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_224807_1901186/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.258397102355957,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area appears to be filled with a uniform color without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area appears to be filled with a uniform color without any discernible object.""
}"
bowl_221872_1902301,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_221872_1902301/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.1963818073272705,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
bowl_578871_1536402,bowl,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/bowl_578871_1536402/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.861239194869995,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the bowl is no longer visibly present.""
}"
chair_519569_2189842,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_519569_2189842/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.005238056182861,clean_removal,0,True,The chair is completely removed and there are no residual shapes or artifacts indicating its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The chair is completely removed and there are no residual shapes or artifacts indicating its presence.""
}"
chair_277197_109975,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_277197_109975/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.903662204742432,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the chair is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the chair is no longer visibly present.""
}"
chair_383386_1931179,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_383386_1931179/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.255314111709595,clean_removal,0,True,"The chair is not visibly present, and there are no clear residual shapes or artifacts indicating its presence.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The chair is not visibly present, and there are no clear residual shapes or artifacts indicating its presence.""
}"
chair_326248_376887,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_326248_376887/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.233160972595215,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and there is no faint or ambiguous object-shaped blur remaining.""
}"
chair_189213_1590733,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_189213_1590733/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.898174047470093,clean_removal,0,True,The chair is completely masked and there are no residual shapes or evidence of its presence.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The chair is completely masked and there are no residual shapes or evidence of its presence.""
}"
chair_196754_2124119,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_196754_2124119/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.681793689727783,clean_removal,0,True,The image does not show any chair or object-shaped residual artifact.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The image does not show any chair or object-shaped residual artifact.""
}"
chair_26465_375692,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_26465_375692/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.969106912612915,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.""
}"
chair_366141_2124194,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_366141_2124194/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.085712194442749,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly filled with a solid color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly filled with a solid color.""
}"
chair_480122_385280,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_480122_385280/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.257724046707153,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the chair is no longer visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the chair is no longer visibly present.""
}"
chair_571718_1596959,chair,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/chair_571718_1596959/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.270682096481323,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with blur.""
}"
cell_phone_99428_326781,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_99428_326781/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.85976505279541,clean_removal,0,True,The image shows a laptop with no visible cell phone or object-shaped blur.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The image shows a laptop with no visible cell phone or object-shaped blur.""
}"
cell_phone_194724_1638925,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_194724_1638925/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,4.953477144241333,clean_removal,0,True,The masked area does not preserve any clear shape or evidence of a cell phone.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked area does not preserve any clear shape or evidence of a cell phone.""
}"
cell_phone_26465_324735,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_26465_324735/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.030677795410156,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with a solid color.""
}"
cell_phone_42528_328787,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_42528_328787/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.174242734909058,clean_removal,0,True,The masked region does not preserve a clear target-object shape or any visual evidence of the cell phone.,"{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape or any visual evidence of the cell phone.""
}"
cell_phone_343706_322768,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_343706_322768/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.401670932769775,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is uniformly gray without any discernible object.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is uniformly gray without any discernible object.""
}"
cell_phone_59598_321639,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_59598_321639/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.280458927154541,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, indicating the cell phone has been successfully removed.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, indicating the cell phone has been successfully removed.""
}"
cell_phone_396729_322835,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_396729_322835/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.207219839096069,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with blur.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with blur.""
}"
cell_phone_76416_325906,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_76416_325906/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.40315318107605,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the area is filled with a uniform gray color.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the area is filled with a uniform gray color.""
}"
cell_phone_326541_325236,cell phone,/Users/boddu/Documents/govinda/codex/COCOGhost/outputs/counterfactuals_large200_bbox_solid/cell_phone_326541_325236/masked.jpg,solid_local_mean,0,qwen2.5vl:7b,5.247254848480225,clean_removal,0,True,"The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.","{
  ""artifact_label"": ""clean_removal"",
  ""artifact_score"": 0,
  ""rationale"": ""The masked region does not preserve a clear target-object shape, and the object itself is not visibly present.""
}"
